epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
285,5981.69,1.00584,0.55474,0.0053,0.81874,0.67304,0.73688,0.46716,1.51244,1.34303,0.01316,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,6222.45,1.00292,0.557,0.0053,0.82201,0.66982,0.73675,0.46706,1.51153,1.34676,0.01316,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,6463.4,1.00176,0.55022,0.00524,0.81932,0.67131,0.73625,0.46661,1.51324,1.34733,0.01318,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,6704.22,0.99354,0.55686,0.00518,0.82009,0.66828,0.73549,0.46632,1.51308,1.35251,0.01317,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,6943.42,0.99371,0.54386,0.00516,0.81951,0.66812,0.73524,0.46609,1.51333,1.35596,0.01318,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,7182.95,0.98987,0.54693,0.00521,0.82099,0.66786,0.73601,0.46694,1.51298,1.3583,0.01317,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,7425.86,0.95221,0.4251,0.00525,0.8201,0.66946,0.7363,0.467,1.51289,1.3607,0.01318,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,7665.76,0.92374,0.40762,0.00508,0.82075,0.66964,0.73653,0.46681,1.51478,1.36092,0.01319,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,7906.78,0.91316,0.39545,0.00497,0.82183,0.66881,0.73619,0.46665,1.51477,1.36325,0.01319,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,8146.49,0.90926,0.39747,0.00491,0.82755,0.665,0.73606,0.46656,1.51471,1.36596,0.01318,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,8385.03,0.89775,0.38756,0.00478,0.83166,0.66268,0.73594,0.46668,1.51507,1.36651,0.01322,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,8623.7,0.88664,0.38837,0.00482,0.82867,0.66464,0.73572,0.46694,1.51596,1.36781,0.01322,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,8862.32,0.88439,0.38512,0.00472,0.82397,0.66714,0.73574,0.46697,1.51635,1.36954,0.01323,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,9100.09,0.88447,0.38376,0.00465,0.82709,0.6654,0.73586,0.46752,1.51701,1.37167,0.01325,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,9338.41,0.8782,0.38366,0.00462,0.83036,0.66304,0.73535,0.46771,1.51724,1.37606,0.01325,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,9576.48,0.86865,0.37613,0.00461,0.83232,0.66107,0.73531,0.46767,1.5173,1.3779,0.01325,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
