epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
285,32020.4,0.84212,0.44944,0.00447,0.85014,0.6775,0.7559,0.50581,1.45939,1.37325,0.01339,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,32525.2,0.83874,0.45445,0.00451,0.85045,0.67832,0.7559,0.50611,1.46029,1.37597,0.0134,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,33030.4,0.84408,0.45578,0.00449,0.84545,0.68036,0.75543,0.50615,1.4597,1.3807,0.0134,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,33536.1,0.83503,0.44649,0.00445,0.84232,0.68018,0.75491,0.50659,1.45974,1.38476,0.0134,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,34040,0.8306,0.44645,0.0044,0.84465,0.67865,0.75515,0.50706,1.45943,1.38961,0.01339,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,34545.9,0.83074,0.45022,0.0044,0.84714,0.67554,0.75512,0.50738,1.4599,1.39116,0.01341,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,35050.2,0.75495,0.31886,0.00414,0.84769,0.67582,0.75523,0.50771,1.45965,1.39476,0.0134,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,590.664,0.78026,0.41628,0.00408,0.8435,0.67856,0.75527,0.50771,1.46063,1.39474,0.01342,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,595.781,0.77421,0.41306,0.00404,0.8445,0.67791,0.75544,0.5076,1.46109,1.39342,0.01343,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,1148.87,0.78454,0.41056,0.0042,0.84418,0.67721,0.75545,0.50757,1.46166,1.3943,0.01343,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,1725.42,0.79461,0.41212,0.00413,0.84426,0.67768,0.75507,0.50713,1.46161,1.39742,0.01344,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,2275.37,0.78588,0.40832,0.00419,0.84474,0.67607,0.75465,0.50694,1.46128,1.39983,0.01343,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,2825.78,0.78531,0.42089,0.00429,0.84579,0.6748,0.75438,0.50688,1.46152,1.40256,0.01344,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,3375.46,0.78206,0.40662,0.00411,0.84792,0.67404,0.75415,0.5066,1.46076,1.40655,0.01343,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,3884.83,0.79312,0.41096,0.00414,0.85071,0.6726,0.75378,0.50664,1.46095,1.40992,0.01344,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,4389.61,0.78324,0.4081,0.00408,0.84987,0.67322,0.75358,0.50636,1.46174,1.41171,0.01345,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
